2025-07-16 10:30:50,883 mlscoringinference [INFO | secrets.py : get_secret : 10] --> Fetching secrets for environment: dev
2025-07-16 10:52:58,892 mlscoringinference [INFO | simple_flow_router.py : extract_id_types_from_json : 37] --> Added default 'home' button to id_types.
2025-07-16 10:52:58,892 mlscoringinference [INFO | simple_flow_router.py : extract_id_types_from_json : 39] --> Extracted id_types: [{'id': 'ledger_report', 'text': 'Ledger Report'}, {'id': 'home', 'text': 'home'}, {'id': 'profit_and_loss_statement', 'text': 'Profit and loss statement'}, {'id': 'my_details', 'text': 'My details'}, {'id': 'dp_statement', 'text': 'DP Statement'}, {'id': 'brokerage_report', 'text': 'Brokerage Report'}, {'id': 'itr_statement', 'text': 'ITR Statement'}, {'id': 'available_margin', 'text': 'Available Margin'}, {'id': 'my_dashboard', 'text': 'My Dashboard'}, {'id': 'tds_certificate', 'text': 'TDS Certificate'}, {'id': 'stt_ctt_certificate', 'text': 'STT/CTT Certificate'}, {'id': 'markets_research_client', 'text': 'Market Research'}, {'id': 'emodification', 'text': 'E-modification'}, {'id': 'upcoming_buyback', 'text': 'Upcoming Buyback'}, {'id': 'mf_status', 'text': 'Mutual Fund Status'}, {'id': 'fund_payout_status', 'text': 'Fund Payout Status'}, {'id': 'margin_shortage', 'text': 'Margin Shortage Penalty'}, {'id': 'rta_statement', 'text': 'RTA Statement'}, {'id': 'dormant_status', 'text': 'Dormant Reactivation & Status'}, {'id': 'fund_transfer_status', 'text': 'Funds Transfer Status'}, {'id': 'stop_online_trade', 'text': 'Stop Online Trading'}, {'id': 'start_online_trade', 'text': 'Start Online Trading'}, {'id': 'grandfather_pnl', 'text': 'Grandfather Profit and Loss statement'}, {'id': 'sauda_details', 'text': 'Sauda Detail'}, {'id': 'ipo', 'text': 'IPO'}, {'id': 'digi_cmr', 'text': 'DIGI CMR Report'}, {'id': 'contract_note', 'text': 'Contract Note'}, {'id': 'dis_drf_status', 'text': 'DIS/DRF Status'}, {'id': 'segment_addition', 'text': 'Segment Addition'}, {'id': 'advisor_request', 'text': 'Advisor Request'}]
2025-07-16 10:52:58,892 mlscoringinference [INFO | llm_models.py : get_llm_model : 30] --> Using default model ID: anthropic.claude-3-sonnet-20240229-v1:0
2025-07-16 10:52:58,892 mlscoringinference [INFO | llm_models.py : get_llm_model : 34] --> Initializing ChatBedrockConverse model
2025-07-16 10:52:58,892 mlscoringinference [INFO | llm_models.py : get_llm_model : 43] --> ChatBedrockConverse model initialized successfully
2025-07-16 10:52:58,892 mlscoringinference [INFO | simple_flow_router.py : classify_id_type : 120] --> Starting ID type classification...
2025-07-16 10:52:58,901 mlscoringinference [ERROR | simple_flow_router.py : classify_id_type : 172] --> ID type classification failed: 'NoneType' object has no attribute 'split'
2025-07-16 10:52:58,906 mlscoringinference [INFO | chatbot_service.py : get_chatbot_response : 73] --> Finished classifying payload ID type.
2025-07-16 10:52:58,906 mlscoringinference [INFO | chatbot_service.py : get_chatbot_response : 88] --> Handling deterministic flow with input: None
2025-07-16 10:52:58,908 mlscoringinference [INFO | chatbot_service.py : get_chatbot_response : 97] --> button based flow started ..
2025-07-16 10:52:58,908 mlscoringinference [INFO | session_store.py : load : 57] --> Loading session data for ID: plMtEbGvs6hmNijfQfdQG3W, found: Yes
2025-07-16 10:52:58,908 mlscoringinference [INFO | session_store.py : load : 57] --> Loading session data for ID: plMtEbGvs6hmNijfQfdQG3W, found: Yes
2025-07-16 10:52:58,908 mlscoringinference [INFO | chatbot_service.py : get_chatbot_response : 99] --> button based flow completed successfully
2025-07-16 10:52:58,917 mlscoringinference [INFO | chatbot_service.py : get_chatbot_response : 103] --> Handled via deterministic flow.
2025-07-16 11:18:31,430 mlscoringinference [INFO | secrets.py : get_secret : 10] --> Fetching secrets for environment: dev
2025-07-16 11:18:40,645 mlscoringinference [INFO | langfuse_client.py : <module> : 19] --> Langfuse client initialized successfully
2025-07-16 11:18:40,776 mlscoringinference [INFO | llm_models.py : get_llm_model : 30] --> Using default model ID: anthropic.claude-3-sonnet-20240229-v1:0
2025-07-16 11:18:40,776 mlscoringinference [INFO | llm_models.py : get_llm_model : 34] --> Initializing ChatBedrockConverse model
2025-07-16 11:18:40,790 mlscoringinference [INFO | llm_models.py : get_llm_model : 43] --> ChatBedrockConverse model initialized successfully
2025-07-16 11:18:40,853 mlscoringinference [INFO | assistant_tool.py : TradingAgent : 24] --> Trading Agent Call.
2025-07-16 11:18:40,865 mlscoringinference [INFO | assistant_tool.py : ReportAgent : 52] --> Report Agent Call.
2025-07-16 11:18:40,867 mlscoringinference [INFO | assistant_tool.py : AccountAgent : 93] --> Account Agent Call.
2025-07-16 11:18:40,867 mlscoringinference [INFO | assistant_tool.py : InformationCentreAgent : 138] --> Information Centre Agent Call.
2025-07-16 11:18:40,872 mlscoringinference [INFO | assistant_tool.py : FundAgent : 169] --> Fund Agent Call.
2025-07-16 11:18:40,872 mlscoringinference [INFO | assistant_tool.py : DPAgent : 195] --> DP Agent Call.
2025-07-16 11:18:40,913 mlscoringinference [INFO | react_tool.py : <module> : 155] --> Initializing basic tools...
2025-07-16 11:18:40,913 mlscoringinference [INFO | llm_models.py : get_llm_model : 30] --> Using default model ID: anthropic.claude-3-sonnet-20240229-v1:0
2025-07-16 11:18:40,913 mlscoringinference [INFO | llm_models.py : get_llm_model : 34] --> Initializing ChatBedrockConverse model
2025-07-16 11:18:40,913 mlscoringinference [INFO | llm_models.py : get_llm_model : 43] --> ChatBedrockConverse model initialized successfully
2025-07-16 11:18:40,930 mlscoringinference [INFO | llm_models.py : get_llm_model : 30] --> Using default model ID: anthropic.claude-3-sonnet-20240229-v1:0
2025-07-16 11:18:40,930 mlscoringinference [INFO | llm_models.py : get_llm_model : 34] --> Initializing ChatBedrockConverse model
2025-07-16 11:18:40,930 mlscoringinference [INFO | llm_models.py : get_llm_model : 43] --> ChatBedrockConverse model initialized successfully
2025-07-16 11:18:40,945 mlscoringinference [INFO | llm_models.py : get_llm_model : 30] --> Using default model ID: anthropic.claude-3-sonnet-20240229-v1:0
2025-07-16 11:18:40,945 mlscoringinference [INFO | llm_models.py : get_llm_model : 34] --> Initializing ChatBedrockConverse model
2025-07-16 11:18:40,947 mlscoringinference [INFO | llm_models.py : get_llm_model : 43] --> ChatBedrockConverse model initialized successfully
2025-07-16 11:18:40,970 mlscoringinference [INFO | llm_models.py : get_llm_model : 30] --> Using default model ID: anthropic.claude-3-sonnet-20240229-v1:0
2025-07-16 11:18:40,971 mlscoringinference [INFO | llm_models.py : get_llm_model : 34] --> Initializing ChatBedrockConverse model
2025-07-16 11:18:40,971 mlscoringinference [INFO | llm_models.py : get_llm_model : 43] --> ChatBedrockConverse model initialized successfully
2025-07-16 11:18:40,971 mlscoringinference [INFO | langgraph_builder.py : <module> : 80] --> ChatBedrockConverse model initialized successfully
2025-07-16 11:18:40,971 mlscoringinference [INFO | langgraph_builder.py : <module> : 82] --> Rannnable Importing.
2025-07-16 11:18:40,974 mlscoringinference [INFO | react_agent.py : get_runnable_react : 36] --> React agent for report_agent_schema Creating...
2025-07-16 11:18:40,974 mlscoringinference [INFO | json_utils.py : load_json_file : 54] --> Loading JSON file from path: C:\Users\rohangupta\Documents\new-voice-agent-chatbot_wrapper\voice_agent\chatbot_backend\agentic_flow\openapi_schema\report_agent_schema.json
2025-07-16 11:18:40,989 mlscoringinference [INFO | react_agent.py : get_runnable_react : 44] --> API Specification loaded.
2025-07-16 11:18:40,990 mlscoringinference [INFO | react_agent.py : get_runnable_react : 50] --> React agent runnable for report_agent_schema created successfully.
2025-07-16 11:18:40,990 mlscoringinference [INFO | react_agent.py : get_runnable_react : 36] --> React agent for account_agent_schema Creating...
2025-07-16 11:18:41,002 mlscoringinference [INFO | json_utils.py : load_json_file : 54] --> Loading JSON file from path: C:\Users\rohangupta\Documents\new-voice-agent-chatbot_wrapper\voice_agent\chatbot_backend\agentic_flow\openapi_schema\account_agent_schema.json
2025-07-16 11:18:41,004 mlscoringinference [INFO | json_utils.py : load_json_file : 54] --> Loading JSON file from path: C:\Users\rohangupta\Documents\new-voice-agent-chatbot_wrapper\voice_agent\chatbot_backend\agentic_flow\openapi_schema\account_agent_static_data.json
2025-07-16 11:18:41,007 mlscoringinference [INFO | json_utils.py : update_paths_with_base_url : 94] --> 'paths' key not found in JSON; returning original data unchanged.
2025-07-16 11:18:41,009 mlscoringinference [INFO | react_agent.py : get_runnable_react : 44] --> API Specification loaded.
2025-07-16 11:18:41,009 mlscoringinference [INFO | react_agent.py : get_runnable_react : 50] --> React agent runnable for account_agent_schema created successfully.
2025-07-16 11:18:41,009 mlscoringinference [INFO | react_agent.py : get_runnable_react : 36] --> React agent for fund_agent_schema Creating...
2025-07-16 11:18:41,020 mlscoringinference [INFO | json_utils.py : load_json_file : 54] --> Loading JSON file from path: C:\Users\rohangupta\Documents\new-voice-agent-chatbot_wrapper\voice_agent\chatbot_backend\agentic_flow\openapi_schema\fund_agent_schema.json
2025-07-16 11:18:41,023 mlscoringinference [INFO | react_agent.py : get_runnable_react : 44] --> API Specification loaded.
2025-07-16 11:18:41,033 mlscoringinference [INFO | react_agent.py : get_runnable_react : 50] --> React agent runnable for fund_agent_schema created successfully.
2025-07-16 11:18:41,033 mlscoringinference [INFO | react_agent.py : get_runnable_react : 36] --> React agent for trading_agent_schema Creating...
2025-07-16 11:18:41,033 mlscoringinference [INFO | json_utils.py : load_json_file : 54] --> Loading JSON file from path: C:\Users\rohangupta\Documents\new-voice-agent-chatbot_wrapper\voice_agent\chatbot_backend\agentic_flow\openapi_schema\trading_agent_schema.json
2025-07-16 11:18:41,039 mlscoringinference [INFO | react_agent.py : get_runnable_react : 44] --> API Specification loaded.
2025-07-16 11:18:41,039 mlscoringinference [INFO | react_agent.py : get_runnable_react : 50] --> React agent runnable for trading_agent_schema created successfully.
2025-07-16 11:18:41,039 mlscoringinference [INFO | information_center_agent.py : get_information_runnable_react : 34] --> Information React agent for information_centre_agent_schema Creating...
2025-07-16 11:18:41,039 mlscoringinference [INFO | json_utils.py : load_json_file : 54] --> Loading JSON file from path: C:\Users\rohangupta\Documents\new-voice-agent-chatbot_wrapper\voice_agent\chatbot_backend\agentic_flow\openapi_schema\information_centre_agent_schema.json
2025-07-16 11:18:41,039 mlscoringinference [INFO | information_center_agent.py : get_information_runnable_react : 38] --> API Specification loaded.
2025-07-16 11:18:41,039 mlscoringinference [INFO | json_utils.py : load_json_file : 54] --> Loading JSON file from path: C:\Users\rohangupta\Documents\new-voice-agent-chatbot_wrapper\voice_agent\chatbot_backend\agentic_flow\openapi_schema\information_centre_agent_static_data.json
2025-07-16 11:18:41,054 mlscoringinference [INFO | json_utils.py : update_paths_with_base_url : 94] --> 'paths' key not found in JSON; returning original data unchanged.
2025-07-16 11:18:41,072 mlscoringinference [INFO | information_center_agent.py : get_information_runnable_react : 48] --> Information React agent runnable for information_centre_agent_schema created successfully.
2025-07-16 11:18:41,072 mlscoringinference [INFO | react_agent.py : get_runnable_react : 36] --> React agent for combine Creating...
2025-07-16 11:18:41,072 mlscoringinference [INFO | json_utils.py : load_json_file : 54] --> Loading JSON file from path: C:\Users\rohangupta\Documents\new-voice-agent-chatbot_wrapper\voice_agent\chatbot_backend\agentic_flow\openapi_schema\combine.json
2025-07-16 11:18:41,080 mlscoringinference [INFO | react_agent.py : get_runnable_react : 44] --> API Specification loaded.
2025-07-16 11:18:41,090 mlscoringinference [INFO | react_agent.py : get_runnable_react : 50] --> React agent runnable for combine created successfully.
2025-07-16 11:18:41,090 mlscoringinference [INFO | langgraph_builder.py : <module> : 93] --> Rannnable for all agents created successfully.
2025-07-16 11:18:41,090 mlscoringinference [INFO | chatbot_service.py : <module> : 28] --> Chatbot service initialization started.
2025-07-16 11:18:41,090 mlscoringinference [INFO | session_store.py : __init__ : 29] --> Initializing RedisSessionStore.
2025-07-16 11:18:41,090 mlscoringinference [INFO | session_store.py : __init__ : 33] --> RedisSessionStore initialized successfully.
2025-07-16 11:18:41,104 mlscoringinference [INFO | langgraph_builder.py : create_langgraph_supervisor : 103] --> Graph State define Initiated.
2025-07-16 11:18:41,106 mlscoringinference [INFO | langgraph_builder.py : create_langgraph_supervisor : 105] --> Graph State define Successfull.
2025-07-16 11:18:41,106 mlscoringinference [INFO | langgraph_builder.py : create_langgraph_supervisor : 108] --> Defining nodes in the graph.
2025-07-16 11:18:41,106 mlscoringinference [INFO | langgraph_builder.py : create_langgraph_supervisor : 115] --> Registering agents and tools in the graph.
2025-07-16 11:18:41,216 mlscoringinference [INFO | langgraph_builder.py : create_langgraph_supervisor : 177] --> Adding edges to the graph.
2025-07-16 11:18:41,229 mlscoringinference [INFO | langgraph_builder.py : create_langgraph_supervisor : 227] --> LangGraph Supervisor created successfully.
2025-07-16 11:18:41,295 mlscoringinference [INFO | chatbot_service.py : <module> : 44] --> Chatbot service initialized successfully.
2025-07-16 11:20:05,529 mlscoringinference [INFO | chatbot_service.py : get_chatbot_response : 60] --> Received chatbot payload: user_id='NAGSYA5' session_id='6ci6cRhgNF1KNeB6AWFYJZn' client_id='NAGSYA5' role='CLIENT' token='13439184-57a4-4655-ac8b-4b8389c4aab2' interaction=InteractionV2(type='DETERMINISTIC_FLOW', attachement='', input=InputData(text=None, id='home', from_date=None, to_date=None), metadata=Metadata(source='web'), request_id=None)
2025-07-16 11:20:05,533 mlscoringinference [INFO | chatbot_service.py : get_chatbot_response : 61] --> Starting to classify payload ID type.
2025-07-16 11:20:05,533 mlscoringinference [INFO | langgraph_builder.py : create_langgraph_supervisor : 103] --> Graph State define Initiated.
2025-07-16 11:20:05,535 mlscoringinference [INFO | langgraph_builder.py : create_langgraph_supervisor : 105] --> Graph State define Successfull.
2025-07-16 11:20:05,535 mlscoringinference [INFO | langgraph_builder.py : create_langgraph_supervisor : 108] --> Defining nodes in the graph.
2025-07-16 11:20:05,535 mlscoringinference [INFO | langgraph_builder.py : create_langgraph_supervisor : 115] --> Registering agents and tools in the graph.
2025-07-16 11:20:05,666 mlscoringinference [INFO | langgraph_builder.py : create_langgraph_supervisor : 177] --> Adding edges to the graph.
2025-07-16 11:20:05,667 mlscoringinference [INFO | langgraph_builder.py : create_langgraph_supervisor : 227] --> LangGraph Supervisor created successfully.
2025-07-16 11:20:05,729 mlscoringinference [INFO | simple_flow_router.py : extract_id_types_from_json : 21] --> Reading JSON file to extract id_types.
2025-07-16 11:20:05,734 mlscoringinference [INFO | simple_flow_router.py : extract_id_types_from_json : 25] --> Loaded JSON content.
2025-07-16 11:20:05,734 mlscoringinference [INFO | simple_flow_router.py : extract_id_types_from_json : 37] --> Added default 'home' button to id_types.
2025-07-16 11:20:05,736 mlscoringinference [INFO | simple_flow_router.py : extract_id_types_from_json : 39] --> Extracted id_types: [{'id': 'ledger_report', 'text': 'Ledger Report'}, {'id': 'home', 'text': 'home'}, {'id': 'profit_and_loss_statement', 'text': 'Profit and loss statement'}, {'id': 'my_details', 'text': 'My details'}, {'id': 'dp_statement', 'text': 'DP Statement'}, {'id': 'brokerage_report', 'text': 'Brokerage Report'}, {'id': 'itr_statement', 'text': 'ITR Statement'}, {'id': 'available_margin', 'text': 'Available Margin'}, {'id': 'my_dashboard', 'text': 'My Dashboard'}, {'id': 'tds_certificate', 'text': 'TDS Certificate'}, {'id': 'stt_ctt_certificate', 'text': 'STT/CTT Certificate'}, {'id': 'markets_research_client', 'text': 'Market Research'}, {'id': 'emodification', 'text': 'E-modification'}, {'id': 'upcoming_buyback', 'text': 'Upcoming Buyback'}, {'id': 'mf_status', 'text': 'Mutual Fund Status'}, {'id': 'fund_payout_status', 'text': 'Fund Payout Status'}, {'id': 'margin_shortage', 'text': 'Margin Shortage Penalty'}, {'id': 'rta_statement', 'text': 'RTA Statement'}, {'id': 'dormant_status', 'text': 'Dormant Reactivation & Status'}, {'id': 'fund_transfer_status', 'text': 'Funds Transfer Status'}, {'id': 'stop_online_trade', 'text': 'Stop Online Trading'}, {'id': 'start_online_trade', 'text': 'Start Online Trading'}, {'id': 'grandfather_pnl', 'text': 'Grandfather Profit and Loss statement'}, {'id': 'sauda_details', 'text': 'Sauda Detail'}, {'id': 'ipo', 'text': 'IPO'}, {'id': 'digi_cmr', 'text': 'DIGI CMR Report'}, {'id': 'contract_note', 'text': 'Contract Note'}, {'id': 'dis_drf_status', 'text': 'DIS/DRF Status'}, {'id': 'segment_addition', 'text': 'Segment Addition'}, {'id': 'advisor_request', 'text': 'Advisor Request'}]
2025-07-16 11:20:05,738 mlscoringinference [INFO | llm_models.py : get_llm_model : 30] --> Using default model ID: anthropic.claude-3-sonnet-20240229-v1:0
2025-07-16 11:20:05,738 mlscoringinference [INFO | llm_models.py : get_llm_model : 34] --> Initializing ChatBedrockConverse model
2025-07-16 11:20:05,738 mlscoringinference [INFO | llm_models.py : get_llm_model : 43] --> ChatBedrockConverse model initialized successfully
2025-07-16 11:20:05,738 mlscoringinference [INFO | simple_flow_router.py : classify_id_type : 120] --> Starting ID type classification...
2025-07-16 11:20:05,746 mlscoringinference [ERROR | simple_flow_router.py : classify_id_type : 172] --> ID type classification failed: 'NoneType' object has no attribute 'split'
2025-07-16 11:20:05,748 mlscoringinference [INFO | chatbot_service.py : get_chatbot_response : 73] --> Finished classifying payload ID type.
2025-07-16 11:20:05,748 mlscoringinference [INFO | chatbot_service.py : get_chatbot_response : 88] --> Handling deterministic flow with input: None
2025-07-16 11:20:05,748 mlscoringinference [INFO | chatbot_service.py : get_chatbot_response : 97] --> button based flow started ..
2025-07-16 11:20:07,775 mlscoringinference [INFO | session_store.py : load : 57] --> Loading session data for ID: 6ci6cRhgNF1KNeB6AWFYJZn, found: No
2025-07-16 11:20:07,775 mlscoringinference [INFO | session_store.py : load : 57] --> Loading session data for ID: 6ci6cRhgNF1KNeB6AWFYJZn, found: No
2025-07-16 11:20:07,779 mlscoringinference [INFO | chatbot_service.py : get_chatbot_response : 99] --> button based flow completed successfully
2025-07-16 11:20:07,782 mlscoringinference [INFO | chatbot_service.py : get_chatbot_response : 103] --> Handled via deterministic flow.
2025-07-16 11:20:25,909 mlscoringinference [INFO | chatbot_service.py : get_chatbot_response : 60] --> Received chatbot payload: user_id='NAGSYA5' session_id='6ci6cRhgNF1KNeB6AWFYJZn' client_id='NAGSYA5' role='CLIENT' token='13439184-57a4-4655-ac8b-4b8389c4aab2' interaction=InteractionV2(type='AGENTIC_FLOW', attachement='', input=InputData(text='hi', id=None, from_date=None, to_date=None), metadata=Metadata(source='web'), request_id=None)
2025-07-16 11:20:25,911 mlscoringinference [INFO | chatbot_service.py : get_chatbot_response : 61] --> Starting to classify payload ID type.
2025-07-16 11:20:25,911 mlscoringinference [INFO | langgraph_builder.py : create_langgraph_supervisor : 103] --> Graph State define Initiated.
2025-07-16 11:20:25,917 mlscoringinference [INFO | langgraph_builder.py : create_langgraph_supervisor : 105] --> Graph State define Successfull.
2025-07-16 11:20:25,920 mlscoringinference [INFO | langgraph_builder.py : create_langgraph_supervisor : 108] --> Defining nodes in the graph.
2025-07-16 11:20:25,923 mlscoringinference [INFO | langgraph_builder.py : create_langgraph_supervisor : 115] --> Registering agents and tools in the graph.
2025-07-16 11:20:26,122 mlscoringinference [INFO | langgraph_builder.py : create_langgraph_supervisor : 177] --> Adding edges to the graph.
2025-07-16 11:20:26,124 mlscoringinference [INFO | langgraph_builder.py : create_langgraph_supervisor : 227] --> LangGraph Supervisor created successfully.
2025-07-16 11:20:26,356 mlscoringinference [INFO | simple_flow_router.py : extract_id_types_from_json : 21] --> Reading JSON file to extract id_types.
2025-07-16 11:20:26,360 mlscoringinference [INFO | simple_flow_router.py : extract_id_types_from_json : 25] --> Loaded JSON content.
2025-07-16 11:20:26,360 mlscoringinference [INFO | simple_flow_router.py : extract_id_types_from_json : 37] --> Added default 'home' button to id_types.
2025-07-16 11:20:26,360 mlscoringinference [INFO | simple_flow_router.py : extract_id_types_from_json : 39] --> Extracted id_types: [{'id': 'ledger_report', 'text': 'Ledger Report'}, {'id': 'home', 'text': 'home'}, {'id': 'profit_and_loss_statement', 'text': 'Profit and loss statement'}, {'id': 'my_details', 'text': 'My details'}, {'id': 'dp_statement', 'text': 'DP Statement'}, {'id': 'brokerage_report', 'text': 'Brokerage Report'}, {'id': 'itr_statement', 'text': 'ITR Statement'}, {'id': 'available_margin', 'text': 'Available Margin'}, {'id': 'my_dashboard', 'text': 'My Dashboard'}, {'id': 'tds_certificate', 'text': 'TDS Certificate'}, {'id': 'stt_ctt_certificate', 'text': 'STT/CTT Certificate'}, {'id': 'markets_research_client', 'text': 'Market Research'}, {'id': 'emodification', 'text': 'E-modification'}, {'id': 'upcoming_buyback', 'text': 'Upcoming Buyback'}, {'id': 'mf_status', 'text': 'Mutual Fund Status'}, {'id': 'fund_payout_status', 'text': 'Fund Payout Status'}, {'id': 'margin_shortage', 'text': 'Margin Shortage Penalty'}, {'id': 'rta_statement', 'text': 'RTA Statement'}, {'id': 'dormant_status', 'text': 'Dormant Reactivation & Status'}, {'id': 'fund_transfer_status', 'text': 'Funds Transfer Status'}, {'id': 'stop_online_trade', 'text': 'Stop Online Trading'}, {'id': 'start_online_trade', 'text': 'Start Online Trading'}, {'id': 'grandfather_pnl', 'text': 'Grandfather Profit and Loss statement'}, {'id': 'sauda_details', 'text': 'Sauda Detail'}, {'id': 'ipo', 'text': 'IPO'}, {'id': 'digi_cmr', 'text': 'DIGI CMR Report'}, {'id': 'contract_note', 'text': 'Contract Note'}, {'id': 'dis_drf_status', 'text': 'DIS/DRF Status'}, {'id': 'segment_addition', 'text': 'Segment Addition'}, {'id': 'advisor_request', 'text': 'Advisor Request'}]
2025-07-16 11:20:26,364 mlscoringinference [INFO | llm_models.py : get_llm_model : 30] --> Using default model ID: anthropic.claude-3-sonnet-20240229-v1:0
2025-07-16 11:20:26,364 mlscoringinference [INFO | llm_models.py : get_llm_model : 34] --> Initializing ChatBedrockConverse model
2025-07-16 11:20:26,364 mlscoringinference [INFO | llm_models.py : get_llm_model : 43] --> ChatBedrockConverse model initialized successfully
2025-07-16 11:20:26,364 mlscoringinference [INFO | simple_flow_router.py : classify_id_type : 120] --> Starting ID type classification...
2025-07-16 11:20:26,364 mlscoringinference [INFO | simple_flow_router.py : classify_id_type : 141] --> length of input - 1
2025-07-16 11:20:26,364 mlscoringinference [INFO | simple_flow_router.py : classify_id_type : 143] --> Short input detected in agentic flow
2025-07-16 11:20:26,364 mlscoringinference [INFO | simple_flow_router.py : classify_id_type : 145] --> Invoking flow router runnable for short input in agentic flow
2025-07-16 11:20:29,370 mlscoringinference [INFO | simple_flow_router.py : classify_id_type : 147] --> Result from flow router: content=[{'type': 'text', 'text': 'Based on the input "hi", there is no clear match to any of the available id_types. This seems to be a general greeting rather than a request for a specific report or statement. Therefore, I will return:'}, {'type': 'tool_use', 'name': 'IDTypeClassifierTool', 'input': {'id_type': ['other']}, 'id': 'tooluse_CQ0QzbEoRrGb9i8nuqj7Ug'}] additional_kwargs={} response_metadata={'ResponseMetadata': {'RequestId': '2a16c2ae-48e6-43a3-ad72-f2d42a460a42', 'HTTPStatusCode': 200, 'HTTPHeaders': {'date': 'Wed, 16 Jul 2025 05:50:29 GMT', 'content-type': 'application/json', 'content-length': '509', 'connection': 'keep-alive', 'x-amzn-requestid': '2a16c2ae-48e6-43a3-ad72-f2d42a460a42'}, 'RetryAttempts': 0}, 'stopReason': 'tool_use', 'metrics': {'latencyMs': [1743]}, 'model_name': 'anthropic.claude-3-sonnet-20240229-v1:0'} id='run--eceb8a12-e821-4d44-a9d9-19ab6628d8a9-0' tool_calls=[{'name': 'IDTypeClassifierTool', 'args': {'id_type': ['other']}, 'id': 'tooluse_CQ0QzbEoRrGb9i8nuqj7Ug', 'type': 'tool_call'}] usage_metadata={'input_tokens': 985, 'output_tokens': 106, 'total_tokens': 1091, 'input_token_details': {'cache_creation': 0, 'cache_read': 0}}
2025-07-16 11:20:29,370 mlscoringinference [INFO | simple_flow_router.py : classify_id_type : 165] --> Classified as 'other' due to short input in agentic flow
2025-07-16 11:20:29,370 mlscoringinference [INFO | chatbot_service.py : get_chatbot_response : 73] --> Finished classifying payload ID type.
2025-07-16 11:20:29,370 mlscoringinference [INFO | main.py : communicate : 34] --> Payload request id is : None
2025-07-16 11:20:29,375 mlscoringinference [INFO | main.py : communicate : 97] --> new request id: req-4b9c39f1-8687-4068-a045-c401f407f9c1
2025-07-16 11:20:29,375 mlscoringinference [INFO | main.py : communicate : 110] --> Starting new graph invocation with request_id: req-4b9c39f1-8687-4068-a045-c401f407f9c1
2025-07-16 11:20:29,377 mlscoringinference [INFO | main.py : communicate : 119] --> Invoking graph with user query: 'hi'
2025-07-16 11:20:29,382 mlscoringinference [INFO | llm_models.py : pre_model_hook : 47] --> max tokens till now: 5
2025-07-16 11:20:29,415 mlscoringinference [INFO | supervisor_agent_v2.py : __call__ : 26] --> Assistance started..
2025-07-16 11:20:30,705 mlscoringinference [INFO | supervisor_agent_v2.py : __call__ : 39] --> Assistance Break.
2025-07-16 11:20:30,707 mlscoringinference [INFO | supervisor_agent_v2.py : __call__ : 42] --> Assitance completed.
2025-07-16 11:20:30,709 mlscoringinference [INFO | dynamic_router.py : route_primary_assistant : 15] --> Primary Router function Activated.
2025-07-16 11:20:30,709 mlscoringinference [INFO | dynamic_router.py : route_primary_assistant : 18] --> Primary Router state has no Tool.
2025-07-16 11:20:30,709 mlscoringinference [INFO | final_response_node.py : assistance_final_response_node : 138] --> Starting assistance check messages extraction...
2025-07-16 11:20:30,709 mlscoringinference [INFO | final_response_node.py : assistance_final_response_node : 148] --> Found AIMessage without tool calls - proceeding with assistance guard check
2025-07-16 11:20:30,709 mlscoringinference [INFO | assistance_guard.py : guard_simple_response : 51] --> Starting intent guard check...
2025-07-16 11:20:30,719 mlscoringinference [INFO | assistance_guard.py : guard_simple_response : 53] --> Checking response intent...
2025-07-16 11:20:32,448 mlscoringinference [INFO | assistance_guard.py : guard_simple_response : 58] --> Intent guard check complete
2025-07-16 11:20:32,452 mlscoringinference [INFO | final_response_node.py : assistance_final_response_node : 151] --> Assistance guard check result: {'intent_type': 'Greeting', 'reason': 'The response is just the greeting "Hello!" with no additional content.'}
2025-07-16 11:20:32,453 mlscoringinference [INFO | final_response_node.py : assisatnce_pass_signal : 130] --> Assistance guard result: Pass
2025-07-16 11:20:32,453 mlscoringinference [INFO | final_response_node.py : assistance_final_response_node : 153] --> Assistance guard check result: True
2025-07-16 11:20:32,457 mlscoringinference [INFO | api_guard.py : get_regex_output_guard : 56] --> Starting Regex output guard...
2025-07-16 11:20:32,457 mlscoringinference [INFO | api_guard.py : get_regex_output_guard : 59] --> Checking message for forbidden patterns: Hello!...
2025-07-16 11:20:32,457 mlscoringinference [INFO | api_guard.py : get_regex_output_guard : 66] --> Regex guard check completed - no forbidden patterns detected
2025-07-16 11:20:32,457 mlscoringinference [INFO | final_response_node.py : assistance_final_response_node : 155] --> Regex guard check result: True
2025-07-16 11:20:32,457 mlscoringinference [INFO | api_guard.py : get_ban_words_guard : 74] --> Starting Banned words guard...
2025-07-16 11:20:32,457 mlscoringinference [INFO | api_guard.py : get_ban_words_guard : 83] --> Banned words guard check completed - no banned words detected.
2025-07-16 11:20:32,459 mlscoringinference [INFO | final_response_node.py : assistance_final_response_node : 157] --> Ban words guard check result: True
2025-07-16 11:20:32,459 mlscoringinference [INFO | final_response_node.py : assistance_final_response_node : 159] --> Assistance guard check passed successfully.
2025-07-16 11:20:32,461 mlscoringinference [INFO | main.py : communicate : 121] --> Graph invocation completed successfully
2025-07-16 11:20:32,461 mlscoringinference [INFO | main.py : communicate : 134] --> Normal Messages goes to User.
